NECTA Code,NECTA Division Code,Combined NECTA Code,NECTA Title,Metropolitan/Micropolitan NECTA,NECTA Division Title,Combined NECTA Title,City or Town Name,FIPS State Code,FIPS County Code,FIPS County Subdivision Code
71650,72104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Brockton-Bridgewater Town-Easton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Brockton city,25,023,09000
71650,72104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Brockton-Bridgewater Town-Easton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",East Bridgewater town,25,023,18455
71650,72104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Brockton-Bridgewater Town-Easton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",West Bridgewater town,25,023,75260
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Ashland town,25,017,02130
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Framingham city,25,017,24960
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Holliston town,25,017,30700
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hopkinton town,25,017,31085
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hudson town,25,017,31540
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Marlborough city,25,017,38715
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Natick town,25,017,43895
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Berlin town,25,027,05490
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hopedale town,25,027,30945
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Mendon town,25,027,40255
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Milford town,25,027,41165
71650,73104,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Framingham, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Southborough town,25,027,63165
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Amesbury Town city,25,009,01260
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Boxford town,25,009,07420
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Georgetown town,25,009,25625
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Groveland town,25,009,27620
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Haverhill city,25,009,29405
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Merrimac town,25,009,40430
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Newbury town,25,009,45175
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Newburyport city,25,009,45245
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Rowley town,25,009,58405
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Salisbury town,25,009,59245
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",West Newbury town,25,009,77150
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Atkinson town,33,015,02340
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Chester town,33,015,12100
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Danville town,33,015,17140
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",East Kingston town,33,015,21380
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Fremont town,33,015,27940
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hampstead town,33,015,32900
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hampton Falls town,33,015,33460
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Kensington town,33,015,39780
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Kingston town,33,015,40100
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Newton town,33,015,52900
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Plaistow town,33,015,62500
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Sandown town,33,015,67620
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Seabrook town,33,015,68260
71650,73604,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Haverhill-Newburyport-Amesbury Town, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",South Hampton town,33,015,71140
71650,74204,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lawrence-Methuen Town-North Andover, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lawrence city,25,009,34550
71650,74204,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lawrence-Methuen Town-North Andover, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Methuen Town city,25,009,40710
71650,74204,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lawrence-Methuen Town-North Andover, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",North Andover town,25,009,46365
71650,74204,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lawrence-Methuen Town-North Andover, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Salem town,33,015,66660
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Billerica town,25,017,05805
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Chelmsford town,25,017,13135
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Dracut town,25,017,17475
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Dunstable town,25,017,17825
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Littleton town,25,017,35950
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lowell city,25,017,37000
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Tewksbury town,25,017,69415
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Tyngsborough town,25,017,71025
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Westford town,25,017,76135
71650,74804,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lowell-Billerica-Chelmsford, MA-NH","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Pelham town,33,011,59940
71650,74854,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lynn-Salem-Marblehead, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lynn city,25,009,37490
71650,74854,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lynn-Salem-Marblehead, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Marblehead town,25,009,38400
71650,74854,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lynn-Salem-Marblehead, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Nahant town,25,009,43580
71650,74854,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lynn-Salem-Marblehead, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Salem city,25,009,59105
71650,74854,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Lynn-Salem-Marblehead, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Swampscott town,25,009,68645
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Pepperell town,25,017,52805
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Townsend town,25,017,70360
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Amherst town,33,011,01300
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Brookline town,33,011,08100
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Greenville town,33,011,31940
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hollis town,33,011,37140
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hudson town,33,011,37940
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Litchfield town,33,011,42260
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lyndeborough town,33,011,44580
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Mason town,33,011,46260
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Merrimack town,33,011,47540
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Milford town,33,011,48020
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Mont Vernon town,33,011,49140
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Nashua city,33,011,50260
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Wilton town,33,011,85220
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Derry town,33,015,17940
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Londonderry town,33,015,43220
71650,75404,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Nashua, NH-MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Windham town,33,015,85780
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Beverly city,25,009,05595
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Danvers town,25,009,16250
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Essex town,25,009,21850
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Gloucester city,25,009,26150
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Hamilton town,25,009,27900
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Ipswich town,25,009,32310
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Manchester-by-the-Sea town,25,009,37995
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Middleton town,25,009,41095
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Peabody city,25,009,52490
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Rockport town,25,009,57880
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Topsfield town,25,009,70150
71650,76524,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Peabody-Beverly-Gloucester, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Wenham town,25,009,74595
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Carver town,25,023,11665
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Duxbury town,25,023,17895
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Halifax town,25,023,27795
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Kingston town,25,023,33220
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Pembroke town,25,023,52630
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Plymouth town,25,023,54310
71650,76684,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Plymouth-Pembroke-Duxbury, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Plympton town,25,023,54415
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Berkley town,25,005,05280
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Dighton town,25,005,16950
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Freetown town,25,005,25240
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Norton town,25,005,49970
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Raynham town,25,005,56060
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Taunton city,25,005,69170
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Lakeville town,25,023,33920
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Middleborough town,25,023,40850
71650,78254,715,"Boston-Cambridge-Newton, MA-NH",Metropolitan NECTA,"Taunton-Middleborough-Norton, MA","Boston-Worcester-Providence, MA-RI-NH-CT-ME",Rochester town,25,023,57600
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Bridgeport city and town,09,001,08070
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Darien town,09,001,18850
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Easton town,09,001,23890
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Fairfield town,09,001,26620
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Greenwich town,09,001,33620
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Monroe town,09,001,48620
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",New Canaan town,09,001,50580
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Norwalk city and town,09,001,56060
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Redding town,09,001,63480
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Ridgefield town,09,001,63970
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Shelton city and town,09,001,68170
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Stamford city and town,09,001,73070
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Stratford town,09,001,74190
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Trumbull town,09,001,77200
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Weston town,09,001,83430
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Westport town,09,001,83500
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Wilton town,09,001,86370
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Ansonia city and town,09,009,01220
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Derby city and town,09,009,19550
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Milford city and town,09,009,47535
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Oxford town,09,009,58300
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Seymour town,09,009,67610
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Southbury town,09,009,69640
71950,,720,"Bridgeport-Stamford-Norwalk, CT",Metropolitan NECTA,,"Bridgeport-New Haven-Stamford, CT",Woodbridge town,09,009,87700
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Brunswick town,23,005,08430
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Harpswell town,23,005,31390
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Dresden town,23,015,18475
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Arrowsic town,23,023,01570
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Bath city,23,023,03355
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Bowdoin town,23,023,06260
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Bowdoinham town,23,023,06365
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Georgetown town,23,023,27295
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Perkins unorganized territory,23,023,58070
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Phippsburg town,23,023,58515
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Richmond town,23,023,62645
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Topsham town,23,023,76960
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",West Bath town,23,023,81930
72250,,775,"Brunswick, ME",Micropolitan NECTA,,"Portland-Lewiston-South Portland, ME",Woolwich town,23,023,87460
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Bristol town,50,001,09025
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Ferrisburgh town,50,001,26300
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Monkton town,50,001,45550
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Starksboro town,50,001,70075
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Vergennes city,50,001,74650
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Bolton town,50,007,06550
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Burlington city,50,007,10675
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Charlotte town,50,007,13300
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Colchester town,50,007,14875
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Essex town,50,007,24175
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Hinesburg town,50,007,33475
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Huntington town,50,007,34600
72400,,,"Burlington-South Burlington, VT",Metropolitan NECTA,,,Jericho town,50,007,36700
